suc_cod,documento,fecha,hora,estado,hora_franja
487,1026,2023-12-16,10:30,Trabaja,42
487,1027,2023-12-16,10:30,Trabaja,42
487,1028,2023-12-16,10:30,Trabaja,42
487,1029,2023-12-16,10:30,Pausa Activa,42
487,1022,2023-12-16,10:30,Trabaja,42
487,1023,2023-12-16,10:30,Trabaja,42
487,1024,2023-12-16,10:30,Trabaja,42
487,1025,2023-12-16,10:45,Trabaja,43
487,1026,2023-12-16,10:45,Trabaja,43
487,1027,2023-12-16,10:45,Trabaja,43
487,1028,2023-12-16,10:45,Trabaja,43
487,1029,2023-12-16,10:45,Trabaja,43
487,1022,2023-12-16,10:45,Trabaja,43
487,1023,2023-12-16,10:45,Trabaja,43
487,1024,2023-12-16,10:45,Trabaja,43
487,1025,2023-12-16,11:00,Trabaja,44
487,1026,2023-12-16,11:00,Trabaja,44
487,1027,2023-12-16,11:00,Pausa Activa,44
487,1028,2023-12-16,11:00,Trabaja,44
487,1029,2023-12-16,11:00,Trabaja,44
487,1022,2023-12-16,11:00,Trabaja,44
487,1023,2023-12-16,11:00,Trabaja,44
487,1024,2023-12-16,11:00,Trabaja,44
487,1025,2023-12-16,11:15,Trabaja,45
487,1026,2023-12-16,11:15,Pausa Activa,45
487,1027,2023-12-16,11:15,Trabaja,45
487,1028,2023-12-16,11:15,Trabaja,45
487,1029,2023-12-16,11:15,Trabaja,45
487,1022,2023-12-16,11:15,Trabaja,45
487,1023,2023-12-16,11:15,Trabaja,45
487,1024,2023-12-16,11:15,Trabaja,45
487,1025,2023-12-16,11:30,Trabaja,46
487,1026,2023-12-16,11:30,Trabaja,46
487,1027,2023-12-16,11:30,Trabaja,46
487,1028,2023-12-16,11:30,Pausa Activa,46
487,1029,2023-12-16,11:30,Trabaja,46
487,1022,2023-12-16,11:30,Trabaja,46
487,1023,2023-12-16,11:30,Trabaja,46
487,1024,2023-12-16,11:30,Trabaja,46
487,1025,2023-12-16,11:45,Trabaja,47
487,1026,2023-12-16,11:45,Trabaja,47
487,1027,2023-12-16,11:45,Trabaja,47
487,1028,2023-12-16,11:45,Trabaja,47
487,1029,2023-12-16,11:45,Trabaja,47
487,1022,2023-12-16,11:45,Trabaja,47
487,1023,2023-12-16,11:45,Trabaja,47
487,1024,2023-12-16,11:45,Trabaja,47
487,1025,2023-12-16,12:00,Pausa Activa,48
487,1026,2023-12-16,12:00,Trabaja,48
487,1027,2023-12-16,12:00,Trabaja,48
487,1028,2023-12-16,12:00,Trabaja,48
487,1029,2023-12-16,12:00,Trabaja,48
487,1022,2023-12-16,12:00,Nada,48
487,1023,2023-12-16,12:00,Nada,48
487,1024,2023-12-16,12:00,Nada,48
487,1025,2023-12-16,12:15,Trabaja,49
487,1026,2023-12-16,12:15,Trabaja,49
487,1027,2023-12-16,12:15,Trabaja,49
487,1028,2023-12-16,12:15,Trabaja,49
487,1029,2023-12-16,12:15,Trabaja,49
487,1022,2023-12-16,12:15,Nada,49
487,1023,2023-12-16,12:15,Nada,49
487,1024,2023-12-16,12:15,Nada,49
487,1025,2023-12-16,12:30,Trabaja,50
487,1026,2023-12-16,12:30,Nada,50
487,1027,2023-12-16,12:30,Nada,50
487,1028,2023-12-16,12:30,Trabaja,50
487,1029,2023-12-16,12:30,Nada,50
487,1022,2023-12-16,12:30,Nada,50
487,1023,2023-12-16,12:30,Nada,50
487,1024,2023-12-16,12:30,Nada,50
487,1025,2023-12-16,12:45,Trabaja,51
487,1026,2023-12-16,12:45,Nada,51
487,1027,2023-12-16,12:45,Nada,51
487,1028,2023-12-16,12:45,Nada,51
487,1029,2023-12-16,12:45,Nada,51
487,1022,2023-12-16,12:45,Nada,51
487,1023,2023-12-16,12:45,Nada,51
487,1024,2023-12-16,12:45,Nada,51
487,1025,2023-12-16,13:00,Trabaja,52
487,1026,2023-12-16,13:00,Nada,52
487,1027,2023-12-16,13:00,Nada,52
487,1028,2023-12-16,13:00,Nada,52
487,1029,2023-12-16,13:00,Nada,52
487,1022,2023-12-16,13:00,Nada,52
487,1023,2023-12-16,13:00,Nada,52
487,1024,2023-12-16,13:00,Nada,52
487,1025,2023-12-16,13:15,Nada,53
487,1026,2023-12-16,13:15,Nada,53
487,1027,2023-12-16,13:15,Nada,53
487,1028,2023-12-16,13:15,Nada,53
487,1029,2023-12-16,13:15,Nada,53
487,1022,2023-12-16,13:15,Nada,53
487,1023,2023-12-16,13:15,Nada,53
487,1024,2023-12-16,13:15,Nada,53
487,1025,2023-12-16,13:30,Nada,54
487,1026,2023-12-16,13:30,Nada,54
487,1027,2023-12-16,13:30,Nada,54
487,1028,2023-12-16,13:30,Nada,54
487,1029,2023-12-16,13:30,Nada,54
487,1022,2023-12-16,13:30,Nada,54
487,1023,2023-12-16,13:30,Nada,54
487,1024,2023-12-16,13:30,Nada,54
487,1025,2023-12-16,13:45,Nada,55
487,1026,2023-12-16,13:45,Nada,55
487,1027,2023-12-16,13:45,Nada,55
487,1028,2023-12-16,13:45,Nada,55
487,1029,2023-12-16,13:45,Nada,55
487,1022,2023-12-16,13:45,Nada,55
487,1023,2023-12-16,13:45,Nada,55
487,1024,2023-12-16,13:45,Nada,55
487,1025,2023-12-16,14:00,Nada,56
487,1026,2023-12-16,14:00,Nada,56
487,1027,2023-12-16,14:00,Nada,56
487,1028,2023-12-16,14:00,Nada,56
487,1029,2023-12-16,14:00,Nada,56
487,1022,2023-12-16,14:00,Nada,56
487,1023,2023-12-16,14:00,Nada,56
487,1024,2023-12-16,14:00,Nada,56
487,1025,2023-12-16,14:15,Nada,57
487,1026,2023-12-16,14:15,Nada,57
487,1027,2023-12-16,14:15,Nada,57
487,1028,2023-12-16,14:15,Nada,57
487,1029,2023-12-16,14:15,Nada,57
487,1022,2023-12-16,14:15,Nada,57
487,1023,2023-12-16,14:15,Nada,57
487,1024,2023-12-16,14:15,Nada,57
487,1025,2023-12-16,14:30,Nada,58
487,1026,2023-12-16,14:30,Nada,58
487,1027,2023-12-16,14:30,Nada,58
487,1028,2023-12-16,14:30,Nada,58
487,1029,2023-12-16,14:30,Nada,58
487,1022,2023-12-16,14:30,Nada,58
487,1023,2023-12-16,14:30,Nada,58
487,1024,2023-12-16,14:30,Nada,58
