suc_cod,documento,fecha,hora,estado,hora_franja
311,1045,2023-12-16,08:30,Trabaja,34
311,1045,2023-12-16,08:45,Trabaja,35
311,1045,2023-12-16,09:00,Trabaja,36
311,1045,2023-12-16,09:15,Trabaja,37
311,1045,2023-12-16,09:30,Trabaja,38
311,1045,2023-12-16,09:45,Trabaja,39
311,1045,2023-12-16,10:00,Pausa Activa,40
311,1045,2023-12-16,10:15,Trabaja,41
311,1045,2023-12-16,10:30,Trabaja,42
311,1045,2023-12-16,10:45,Trabaja,43
311,1045,2023-12-16,11:00,Trabaja,44
311,1045,2023-12-16,11:15,Trabaja,45
311,1045,2023-12-16,11:30,Trabaja,46
311,1045,2023-12-16,11:45,Pausa Activa,47
311,1045,2023-12-16,12:00,Trabaja,48
311,1045,2023-12-16,12:15,Trabaja,49
311,1045,2023-12-16,12:30,Trabaja,50
311,1045,2023-12-16,12:45,Trabaja,51
311,1045,2023-12-16,13:00,Nada,52
311,1045,2023-12-16,13:15,Nada,53
311,1045,2023-12-16,13:30,Nada,54
311,1045,2023-12-16,13:45,Nada,55
311,1045,2023-12-16,14:00,Nada,56
311,1045,2023-12-16,14:15,Nada,57
311,1045,2023-12-16,14:30,Nada,58
311,1039,2023-12-16,07:30,Nada,30
311,1039,2023-12-16,07:45,Nada,31
311,1039,2023-12-16,08:00,Nada,32
311,1039,2023-12-16,08:15,Trabaja,33
311,1039,2023-12-16,08:30,Trabaja,34
311,1039,2023-12-16,08:45,Trabaja,35
311,1039,2023-12-16,09:00,Trabaja,36
311,1039,2023-12-16,09:15,Trabaja,37
311,1039,2023-12-16,09:30,Trabaja,38
311,1039,2023-12-16,09:45,Pausa Activa,39
311,1039,2023-12-16,10:00,Trabaja,40
311,1039,2023-12-16,10:15,Trabaja,41
311,1039,2023-12-16,10:30,Trabaja,42
311,1039,2023-12-16,10:45,Trabaja,43
311,1039,2023-12-16,11:00,Pausa Activa,44
311,1039,2023-12-16,11:15,Trabaja,45
311,1039,2023-12-16,11:30,Trabaja,46
311,1039,2023-12-16,11:45,Trabaja,47
311,1039,2023-12-16,12:00,Trabaja,48
311,1039,2023-12-16,12:15,Nada,49
311,1039,2023-12-16,12:30,Nada,50
311,1039,2023-12-16,12:45,Nada,51
311,1039,2023-12-16,13:00,Nada,52
311,1039,2023-12-16,13:15,Nada,53
311,1039,2023-12-16,13:30,Nada,54
311,1039,2023-12-16,13:45,Nada,55
311,1039,2023-12-16,14:00,Nada,56
311,1039,2023-12-16,14:15,Nada,57
311,1039,2023-12-16,14:30,Nada,58
311,1040,2023-12-16,07:30,Nada,30
311,1040,2023-12-16,07:45,Nada,31
311,1040,2023-12-16,08:00,Trabaja,32
311,1040,2023-12-16,08:15,Trabaja,33
311,1040,2023-12-16,08:30,Trabaja,34
311,1040,2023-12-16,08:45,Trabaja,35
311,1040,2023-12-16,09:00,Trabaja,36
311,1040,2023-12-16,09:15,Pausa Activa,37
311,1040,2023-12-16,09:30,Trabaja,38
311,1040,2023-12-16,09:45,Trabaja,39
311,1040,2023-12-16,10:00,Trabaja,40
311,1040,2023-12-16,10:15,Trabaja,41
311,1040,2023-12-16,10:30,Trabaja,42
311,1040,2023-12-16,10:45,Pausa Activa,43
311,1040,2023-12-16,11:00,Trabaja,44
311,1040,2023-12-16,11:15,Trabaja,45
311,1040,2023-12-16,11:30,Trabaja,46
311,1040,2023-12-16,11:45,Trabaja,47
311,1040,2023-12-16,12:00,Nada,48
311,1040,2023-12-16,12:15,Nada,49
311,1040,2023-12-16,12:30,Nada,50
311,1040,2023-12-16,12:45,Nada,51
311,1040,2023-12-16,13:00,Nada,52
311,1040,2023-12-16,13:15,Nada,53
311,1040,2023-12-16,13:30,Nada,54
311,1040,2023-12-16,13:45,Nada,55
311,1040,2023-12-16,14:00,Nada,56
311,1040,2023-12-16,14:15,Nada,57
311,1040,2023-12-16,14:30,Nada,58
311,1041,2023-12-16,07:30,Nada,30
311,1041,2023-12-16,07:45,Nada,31
311,1041,2023-12-16,08:00,Nada,32
311,1041,2023-12-16,08:15,Trabaja,33
311,1041,2023-12-16,08:30,Trabaja,34
311,1041,2023-12-16,08:45,Trabaja,35
311,1041,2023-12-16,09:00,Trabaja,36
311,1041,2023-12-16,09:15,Pausa Activa,37
311,1041,2023-12-16,09:30,Trabaja,38
311,1041,2023-12-16,09:45,Trabaja,39
311,1041,2023-12-16,10:00,Trabaja,40
311,1041,2023-12-16,10:15,Trabaja,41
311,1041,2023-12-16,10:30,Trabaja,42
311,1041,2023-12-16,10:45,Trabaja,43
311,1041,2023-12-16,11:00,Pausa Activa,44
311,1041,2023-12-16,11:15,Trabaja,45
311,1041,2023-12-16,11:30,Trabaja,46
311,1041,2023-12-16,11:45,Trabaja,47
311,1041,2023-12-16,12:00,Trabaja,48
311,1041,2023-12-16,12:15,Nada,49
311,1041,2023-12-16,12:30,Nada,50
311,1041,2023-12-16,12:45,Nada,51
311,1041,2023-12-16,13:00,Nada,52
311,1041,2023-12-16,13:15,Nada,53
311,1041,2023-12-16,13:30,Nada,54
311,1041,2023-12-16,13:45,Nada,55
311,1041,2023-12-16,14:00,Nada,56
311,1041,2023-12-16,14:15,Nada,57
311,1041,2023-12-16,14:30,Nada,58
311,1042,2023-12-16,07:30,Nada,30
311,1042,2023-12-16,07:45,Nada,31
311,1042,2023-12-16,08:00,Nada,32
311,1042,2023-12-16,08:15,Trabaja,33
311,1042,2023-12-16,08:30,Trabaja,34
311,1042,2023-12-16,08:45,Trabaja,35
311,1042,2023-12-16,09:00,Trabaja,36
311,1042,2023-12-16,09:15,Trabaja,37
311,1042,2023-12-16,09:30,Pausa Activa,38
311,1042,2023-12-16,09:45,Trabaja,39
311,1042,2023-12-16,10:00,Trabaja,40
311,1042,2023-12-16,10:15,Trabaja,41
311,1042,2023-12-16,10:30,Trabaja,42
311,1042,2023-12-16,10:45,Trabaja,43
311,1042,2023-12-16,11:00,Pausa Activa,44
311,1042,2023-12-16,11:15,Trabaja,45
311,1042,2023-12-16,11:30,Trabaja,46
311,1042,2023-12-16,11:45,Trabaja,47
311,1042,2023-12-16,12:00,Trabaja,48
311,1042,2023-12-16,12:15,Nada,49
311,1042,2023-12-16,12:30,Nada,50
311,1042,2023-12-16,12:45,Nada,51
311,1042,2023-12-16,13:00,Nada,52
311,1042,2023-12-16,13:15,Nada,53
311,1042,2023-12-16,13:30,Nada,54
311,1042,2023-12-16,13:45,Nada,55
311,1042,2023-12-16,14:00,Nada,56
311,1042,2023-12-16,14:15,Nada,57
311,1042,2023-12-16,14:30,Nada,58
